Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Credit Score,Insurance Duration,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount,Year,Day,Month_name
54.0,Male,33.0,Single,0.0,Bachelor's,Employed,18.420036184304102,Suburban,Basic,1.0,765.0,8.0,Poor,Yes,Daily,Apartment,2475.0,2021,1,March
32.0,Female,10050.0,Married,2.0,High School,Employed,46.08985922625967,Urban,Basic,0.0,438.0,8.0,Good,No,Rarely,House,822.0,2021,3,April
57.0,Female,29460.0,Married,1.0,PhD,Employed,29.94447566268272,Suburban,Premium,,704.0,6.0,Poor,Yes,Daily,Apartment,1187.0,2022,3,May
25.0,Female,90158.0,Divorced,1.0,High School,Self-Employed,27.068775290349727,Rural,Comprehensive,2.0,555.0,8.0,,No,Rarely,Apartment,2397.0,2024,2,April
24.0,Male,35796.0,Married,0.0,PhD,Employed,,Urban,Comprehensive,1.0,,1.0,Average,Yes,Rarely,Condo,25.0,2021,21,February
37.0,Male,61913.0,Single,1.0,Bachelor's,Unemployed,,Suburban,Premium,1.0,324.0,2.0,Good,No,Daily,House,25.0,2019,16,November
35.0,Female,16063.0,Married,,Master's,,13.449600305825898,Suburban,Basic,0.0,491.0,1.0,Poor,No,Weekly,Condo,554.0,2021,24,January
46.0,Female,131088.0,Single,2.0,Master's,Employed,11.749806545604944,Urban,Premium,2.0,552.0,2.0,Poor,Yes,Monthly,Apartment,2925.0,2022,29,June
34.0,Female,37352.0,Divorced,,High School,Self-Employed,36.331497002851954,Urban,Premium,,830.0,4.0,,No,Daily,Condo,536.0,2021,12,May
30.0,Male,19934.0,Married,0.0,High School,Employed,14.928200978490466,Suburban,Basic,1.0,774.0,9.0,Average,No,Monthly,House,827.0,2022,28,January
42.0,Male,18093.0,Divorced,2.0,Master's,,12.64138544156904,Rural,Premium,0.0,522.0,5.0,Average,No,Weekly,Condo,434.0,2024,7,January
62.0,Male,947.0,Divorced,2.0,Master's,Unemployed,28.64229433468292,Suburban,Comprehensive,0.0,595.0,4.0,Average,No,Weekly,Condo,2782.0,2022,14,July
42.0,Male,92943.0,Married,0.0,Master's,Employed,16.554784505113094,Rural,Basic,0.0,491.0,9.0,Good,Yes,Weekly,Condo,2879.0,2023,4,February
39.0,Female,14182.0,Divorced,2.0,High School,,13.558084531162743,Rural,Premium,,585.0,1.0,,Yes,Rarely,House,1133.0,2022,7,April
48.0,Male,2426.0,Divorced,2.0,Bachelor's,Employed,9.730512125487111,Urban,Comprehensive,0.0,826.0,3.0,Good,No,Rarely,Apartment,2037.0,2020,6,October
51.0,Male,49.0,Married,0.0,Bachelor's,Self-Employed,23.936402333927887,Rural,Basic,,,1.0,Average,No,Daily,Apartment,1026.0,2020,26,September
24.0,Female,119.0,Married,4.0,High School,Unemployed,18.62986697692754,Urban,Premium,,,7.0,Poor,Yes,Rarely,Condo,3186.0,2022,24,August
35.0,Male,27982.0,Single,4.0,Master's,Self-Employed,16.9761977823814,Suburban,Basic,4.0,590.0,4.0,Average,Yes,Monthly,Apartment,537.0,2021,15,March
19.0,Female,35706.0,Divorced,2.0,Bachelor's,Employed,15.666442736607928,Urban,Comprehensive,,834.0,8.0,Poor,No,Daily,Condo,1804.0,2023,5,February
24.0,Female,84776.0,Divorced,3.0,PhD,,40.686978474218336,Suburban,Premium,2.0,338.0,6.0,Average,No,Monthly,Apartment,829.0,2020,6,February
21.0,Male,15556.0,Single,0.0,Bachelor's,,36.01467428742255,Rural,Basic,2.0,750.0,2.0,Average,Yes,Rarely,Apartment,156.0,2020,22,August
39.0,Male,47327.0,Married,1.0,Bachelor's,Employed,46.4858195447715,Rural,Comprehensive,,355.0,9.0,Good,Yes,Daily,House,557.0,2021,2,January
57.0,Male,9217.0,Single,2.0,High School,Self-Employed,8.053264007897663,Urban,Premium,2.0,689.0,3.0,Good,No,Rarely,Condo,72.0,2020,7,February
58.0,Male,25654.0,Married,0.0,Master's,,30.27453309610348,Urban,Comprehensive,0.0,836.0,4.0,Poor,No,Weekly,Apartment,3180.0,2024,18,February
54.0,Female,14054.0,Divorced,2.0,Master's,Unemployed,24.71709361614806,Rural,Comprehensive,2.0,738.0,8.0,Good,Yes,Rarely,House,662.0,2023,23,August
60.0,Female,7077.0,Divorced,4.0,PhD,Unemployed,37.26202950928104,Suburban,Basic,2.0,532.0,6.0,Good,No,Weekly,Condo,639.0,2021,8,January
46.0,Female,63832.0,Divorced,2.0,Master's,Employed,32.4155168041089,Rural,Premium,1.0,477.0,9.0,Good,Yes,Daily,House,362.0,2023,11,May
32.0,Male,52689.0,Married,0.0,Bachelor's,,21.128813810595823,Suburban,Basic,0.0,788.0,9.0,Average,No,Rarely,Condo,363.0,2019,4,December
39.0,Female,492.0,Married,,High School,Unemployed,38.80805504692149,Rural,Basic,2.0,493.0,2.0,,Yes,Daily,Condo,863.0,2023,11,March
63.0,Female,14400.0,Single,2.0,Master's,Self-Employed,34.9149873243688,Suburban,Premium,,389.0,7.0,Average,Yes,Rarely,Condo,2359.0,2021,28,November
25.0,Female,29097.0,Married,3.0,Master's,Employed,42.91299428551779,Urban,Premium,,,4.0,Average,No,Daily,Apartment,1317.0,2021,4,March
48.0,Female,32645.0,Single,,Bachelor's,Self-Employed,30.878505471938684,Rural,Comprehensive,,436.0,4.0,Poor,No,Weekly,Condo,132.0,2022,17,June
31.0,Male,6969.0,Married,1.0,High School,,14.08209224058626,Urban,Premium,,313.0,8.0,Good,No,Rarely,Condo,449.0,2024,12,April
27.0,Female,15253.0,Married,2.0,PhD,Employed,37.86879018707391,Rural,Premium,0.0,,1.0,Good,Yes,Daily,House,699.0,2022,20,September
29.0,Male,29190.0,Married,3.0,PhD,Employed,33.92919292230748,Rural,Basic,2.0,825.0,8.0,Average,No,Weekly,Apartment,910.0,2022,21,September
43.0,Female,93820.0,,4.0,Bachelor's,Employed,16.9870955471559,Suburban,Basic,2.0,471.0,8.0,Good,No,Daily,Apartment,1197.0,2019,25,August
62.0,Female,3750.0,Single,3.0,High School,,17.79139894933669,Suburban,Premium,2.0,847.0,3.0,Good,No,Weekly,Condo,1061.0,2023,6,April
39.0,Male,123912.0,Married,0.0,PhD,Self-Employed,,Rural,Comprehensive,,447.0,4.0,Good,Yes,Weekly,Apartment,622.0,2023,3,April
22.0,Male,2873.0,Divorced,3.0,Master's,Employed,34.89882824050038,Urban,Comprehensive,1.0,569.0,9.0,Average,Yes,Monthly,Condo,1867.0,2022,25,March
54.0,Male,3655.0,Divorced,0.0,PhD,,26.84465482397865,Suburban,Comprehensive,2.0,,2.0,Average,Yes,Rarely,Condo,615.0,2022,6,July
53.0,Female,47207.0,Married,2.0,High School,,17.944442231645674,Suburban,Basic,,334.0,9.0,Poor,Yes,Rarely,Apartment,551.0,2020,15,March
55.0,Male,3997.0,Divorced,1.0,Bachelor's,,38.07993787999678,Urban,Comprehensive,,643.0,9.0,Average,Yes,Daily,House,3010.0,2023,17,January
33.0,Female,25001.0,Married,1.0,Bachelor's,Self-Employed,35.45387786802803,Urban,Comprehensive,,,5.0,Good,No,Weekly,Condo,287.0,2023,5,July
27.0,Male,23188.0,Divorced,2.0,PhD,Self-Employed,16.14555052083681,Urban,Comprehensive,1.0,558.0,4.0,Good,Yes,Daily,Apartment,1234.0,2022,26,July
32.0,Female,16087.0,Married,3.0,High School,Employed,27.175316440874653,Rural,Comprehensive,1.0,841.0,8.0,Poor,No,Rarely,Apartment,2724.0,2019,30,August
41.0,Male,62488.0,Married,1.0,High School,,11.943242981140283,Urban,Comprehensive,,468.0,7.0,Average,No,Daily,House,1856.0,2022,26,November
19.0,Male,36193.0,Single,3.0,PhD,,14.764265626196716,Urban,Basic,1.0,626.0,5.0,,Yes,Monthly,Apartment,32.0,2022,11,February
44.0,Female,30382.0,Married,,PhD,,26.635210522916285,Suburban,Comprehensive,2.0,744.0,2.0,Good,No,Monthly,Apartment,763.0,2023,6,September
47.0,Female,24663.0,Divorced,,High School,Unemployed,50.06682056927381,Rural,Basic,1.0,829.0,6.0,Average,Yes,Monthly,Condo,1442.0,2022,10,December
28.0,Male,3398.0,Divorced,0.0,Bachelor's,Employed,50.99851345134817,Suburban,Comprehensive,,791.0,8.0,Average,No,Monthly,Condo,707.0,2024,18,July
60.0,Female,132743.0,Married,,Bachelor's,,32.17056007146126,Suburban,Comprehensive,0.0,847.0,3.0,,Yes,Rarely,Apartment,3645.0,2022,28,January
25.0,Female,19394.0,Divorced,3.0,Bachelor's,Self-Employed,30.89280160475826,Suburban,Basic,1.0,,3.0,Average,No,Rarely,Apartment,242.0,2022,7,October
49.0,Female,492.0,Single,2.0,High School,,21.790196965840817,Rural,Comprehensive,,482.0,5.0,Good,No,Monthly,Condo,3558.0,2022,20,November
46.0,Female,27265.0,Divorced,4.0,High School,Employed,,Suburban,Comprehensive,0.0,688.0,5.0,Poor,No,Weekly,House,795.0,2022,8,December
53.0,Male,3718.0,Married,1.0,High School,Self-Employed,51.891244076229626,Suburban,Premium,,692.0,2.0,Average,No,Rarely,House,1796.0,2024,23,July
55.0,Male,14077.0,Married,0.0,Master's,,40.42694473509805,Rural,Basic,1.0,836.0,4.0,Average,Yes,Weekly,Apartment,313.0,2019,12,September
37.0,Male,38123.0,Divorced,,Master's,Employed,5.988084553648109,Rural,Basic,1.0,449.0,2.0,Poor,Yes,Monthly,Condo,2916.0,2024,12,June
47.0,Male,7073.0,Divorced,1.0,Bachelor's,Employed,29.945553578123185,Rural,Comprehensive,0.0,778.0,3.0,Average,Yes,Daily,Condo,671.0,2021,18,February
21.0,Male,3933.0,Single,4.0,Bachelor's,Self-Employed,45.27342567317643,Urban,Basic,1.0,704.0,3.0,,Yes,Monthly,House,22.0,2020,16,June
47.0,Female,43970.0,Married,0.0,Master's,,21.966185124436464,Urban,Comprehensive,0.0,790.0,7.0,Poor,No,Rarely,House,2142.0,2023,1,June
32.0,Female,2883.0,Divorced,,PhD,Employed,31.08884087917914,Suburban,Premium,0.0,488.0,6.0,Poor,Yes,Weekly,Apartment,1211.0,2021,11,March
18.0,Female,9897.0,Divorced,1.0,High School,,45.81477987365859,Rural,Basic,,617.0,6.0,Average,Yes,Monthly,House,2133.0,2024,25,June
64.0,Female,,Single,3.0,Bachelor's,Self-Employed,16.739369889290995,Rural,Basic,1.0,365.0,3.0,Good,No,Weekly,Apartment,2001.0,2024,13,July
26.0,Female,766.0,Married,,Master's,,23.567484542457983,Rural,Comprehensive,,457.0,9.0,Poor,No,Weekly,Apartment,1106.0,2022,19,August
61.0,Male,21148.0,Single,,PhD,Employed,16.814103139837204,Suburban,Basic,,786.0,3.0,Poor,No,Monthly,Condo,2582.0,2021,11,July
34.0,Female,15556.0,Married,4.0,Bachelor's,Unemployed,37.84527804685611,Rural,Comprehensive,1.0,644.0,7.0,Average,No,Monthly,Condo,1855.0,2023,3,June
46.0,Female,20300.0,Single,1.0,Master's,Self-Employed,,Suburban,Comprehensive,0.0,684.0,7.0,Poor,No,Monthly,Apartment,1117.0,2022,6,April
52.0,Male,25683.0,Single,2.0,PhD,Employed,11.396039300910743,Rural,Premium,1.0,711.0,4.0,Average,Yes,Rarely,Condo,834.0,2021,16,December
37.0,Female,34414.0,Married,4.0,Bachelor's,,10.723772757883651,Urban,Premium,,,3.0,Poor,Yes,Rarely,House,253.0,2023,29,June
37.0,Female,20659.0,Married,2.0,High School,Self-Employed,50.99286025807867,Suburban,Comprehensive,1.0,583.0,1.0,Average,No,Monthly,Apartment,875.0,2024,19,April
50.0,Female,17092.0,Single,4.0,High School,,,Rural,Premium,0.0,753.0,3.0,Average,No,Rarely,Apartment,929.0,2020,14,April
23.0,Female,68981.0,Single,0.0,PhD,,33.87423326605558,Suburban,Comprehensive,1.0,434.0,1.0,Average,Yes,Rarely,Apartment,936.0,2021,25,November
28.0,Female,27358.0,Divorced,1.0,Bachelor's,Employed,42.93354189818302,Urban,Premium,2.0,832.0,1.0,Average,No,Monthly,Condo,1137.0,2020,21,December
46.0,Female,22473.0,Married,2.0,Bachelor's,,8.294871184529978,Urban,Comprehensive,,,2.0,Poor,Yes,Weekly,Apartment,1580.0,2021,1,November
54.0,Male,9984.0,Divorced,4.0,PhD,Employed,19.735439972004244,Suburban,Basic,1.0,662.0,7.0,Average,Yes,Daily,Condo,1556.0,2024,13,January
62.0,Male,4749.0,,2.0,Bachelor's,Employed,46.54856932835533,Rural,Premium,1.0,582.0,9.0,Average,Yes,Monthly,House,101.0,2021,12,May
49.0,Female,14977.0,Divorced,0.0,PhD,,41.55298653855812,Suburban,Comprehensive,1.0,622.0,9.0,Poor,Yes,Daily,Apartment,992.0,2023,13,November
29.0,Male,2887.0,Divorced,4.0,Bachelor's,Unemployed,28.96610715821996,Rural,Premium,,619.0,5.0,Average,Yes,Monthly,House,48.0,2021,5,December
64.0,Male,12079.0,Single,0.0,Master's,Unemployed,28.86955924815449,Suburban,Premium,,559.0,1.0,Good,No,Monthly,Apartment,688.0,2023,7,September
32.0,Male,52443.0,Single,3.0,High School,Employed,38.25016168348767,Urban,Comprehensive,2.0,752.0,1.0,Good,No,Weekly,Condo,234.0,2023,1,August
32.0,Female,17894.0,Single,1.0,Bachelor's,,9.63374185800244,Rural,Premium,1.0,492.0,6.0,Average,No,Rarely,Apartment,2374.0,2021,18,October
20.0,Male,2576.0,Single,2.0,Bachelor's,Unemployed,22.24373537692355,Suburban,Premium,,693.0,5.0,Average,No,Rarely,Condo,2635.0,2023,29,September
53.0,Female,1158.0,Single,3.0,PhD,Self-Employed,32.682535117293824,Rural,Basic,1.0,733.0,8.0,,Yes,Rarely,House,643.0,2020,8,March
36.0,Male,944.0,Married,1.0,PhD,Employed,,Suburban,Basic,,,6.0,Poor,No,Monthly,Apartment,34.0,2020,10,February
54.0,Male,8076.0,Married,4.0,High School,,24.078269537233485,Rural,Comprehensive,0.0,607.0,8.0,Average,Yes,Monthly,House,1602.0,2019,1,November
25.0,Female,14085.0,Married,0.0,PhD,Unemployed,11.71929983363717,Rural,Comprehensive,0.0,551.0,7.0,Good,Yes,Monthly,Apartment,1746.0,2020,24,June
19.0,Male,46460.0,Married,0.0,Bachelor's,Self-Employed,30.938164355448933,Suburban,Comprehensive,0.0,307.0,5.0,Good,Yes,Rarely,House,1140.0,2023,17,February
18.0,Female,20881.0,Married,1.0,Master's,Employed,12.84417919391866,Suburban,Premium,2.0,837.0,8.0,Good,No,Weekly,Apartment,794.0,2023,22,January
41.0,Male,57869.0,Married,0.0,PhD,,18.254215587254013,Urban,Comprehensive,0.0,643.0,2.0,Average,No,Rarely,Apartment,100.0,2021,29,September
26.0,Male,17554.0,Divorced,4.0,Bachelor's,Unemployed,19.598817666865887,Suburban,Premium,0.0,634.0,5.0,Poor,No,Monthly,Apartment,618.0,2021,19,May
46.0,Female,49090.0,Divorced,1.0,Bachelor's,,4.2422918209662726,Rural,Comprehensive,2.0,368.0,1.0,Good,No,Daily,Condo,1111.0,2021,17,April
35.0,Male,3440.0,Single,2.0,High School,Employed,24.672988768601808,Rural,Comprehensive,,365.0,7.0,Poor,No,Weekly,House,605.0,2022,18,August
25.0,Male,44776.0,Single,2.0,High School,Unemployed,51.82298152181137,Urban,Premium,1.0,550.0,5.0,Good,No,Weekly,Apartment,1165.0,2019,2,September
63.0,Female,2393.0,Married,1.0,High School,Self-Employed,18.9582624254794,Urban,Premium,,,3.0,Poor,No,Daily,Condo,1835.0,2020,15,September
19.0,Male,25168.0,Single,4.0,High School,,23.955292463858,Urban,Basic,0.0,,2.0,,No,Daily,Condo,721.0,2023,5,December
37.0,Male,23991.0,Single,0.0,PhD,,36.09925276548982,Urban,Comprehensive,,626.0,3.0,Poor,No,Monthly,House,441.0,2023,5,February
27.0,Female,82618.0,Divorced,3.0,High School,,16.04787828198915,Suburban,Premium,0.0,437.0,5.0,Good,No,Weekly,House,3033.0,2020,21,December
33.0,Female,13336.0,Single,4.0,Bachelor's,,46.95754713253393,Suburban,Premium,,833.0,9.0,Average,Yes,Weekly,Apartment,1085.0,2023,1,January
41.0,Male,4766.0,Married,1.0,Bachelor's,Unemployed,20.82660862156932,Rural,Basic,0.0,477.0,8.0,Poor,No,Rarely,Condo,1410.0,2023,30,August
55.0,Female,3354.0,Single,0.0,PhD,Self-Employed,33.1058750177959,Suburban,Basic,,486.0,2.0,,Yes,Monthly,Apartment,2339.0,2019,29,September
23.0,Female,39436.0,Single,,Master's,Unemployed,20.622128268478388,Urban,Premium,,729.0,1.0,Good,Yes,Monthly,Apartment,248.0,2020,22,June
33.0,Male,1019.0,Married,0.0,Master's,Employed,,Rural,Premium,0.0,791.0,1.0,Good,No,Daily,Apartment,1471.0,2023,16,May
61.0,Male,44081.0,Married,3.0,High School,,17.590894573198185,Urban,Basic,1.0,799.0,1.0,Good,Yes,Daily,Condo,356.0,2021,13,June
49.0,Male,9385.0,Married,4.0,PhD,Self-Employed,33.75647002597762,Urban,Basic,0.0,498.0,5.0,Average,No,Rarely,Apartment,192.0,2021,24,August
35.0,Female,44598.0,Single,,High School,Self-Employed,24.99439922843337,Rural,Premium,,828.0,3.0,Good,No,Monthly,House,903.0,2019,2,October
46.0,Male,35279.0,Single,1.0,PhD,Self-Employed,22.923198473352457,Urban,Comprehensive,,585.0,2.0,Poor,Yes,Monthly,Condo,1432.0,2024,6,April
42.0,Male,,Single,2.0,High School,Self-Employed,14.091472581880032,Rural,Basic,3.0,484.0,4.0,Poor,Yes,Rarely,House,431.0,2020,8,January
38.0,Male,57719.0,Single,2.0,High School,Self-Employed,22.73873624357889,Rural,Comprehensive,2.0,348.0,8.0,Poor,No,Daily,Apartment,3843.0,2023,11,September
18.0,Female,147.0,Married,2.0,High School,Self-Employed,31.25459796380196,Suburban,Comprehensive,1.0,710.0,9.0,Average,No,Monthly,Apartment,143.0,2019,23,August
52.0,Female,17894.0,Divorced,4.0,PhD,Employed,24.273627087339257,Suburban,Premium,2.0,456.0,3.0,Poor,No,Daily,House,2426.0,2024,7,January
35.0,Male,18127.0,Divorced,1.0,Master's,Unemployed,,Suburban,Premium,,415.0,6.0,Average,Yes,Daily,House,975.0,2020,23,September
39.0,Male,20897.0,Divorced,,PhD,,6.91375971823894,Suburban,Premium,0.0,837.0,5.0,Poor,No,Daily,Condo,1431.0,2020,12,September
55.0,Female,87876.0,Married,,PhD,Unemployed,16.82838491893655,Suburban,Comprehensive,1.0,344.0,1.0,Poor,Yes,Rarely,Apartment,631.0,2023,4,December
48.0,Female,9091.0,Married,1.0,Master's,Unemployed,14.59162035836714,Suburban,Premium,,516.0,5.0,Good,Yes,Rarely,Condo,1207.0,2023,19,February
55.0,Female,87644.0,Married,0.0,PhD,Self-Employed,40.82335030714723,Rural,Premium,1.0,365.0,6.0,Good,No,Weekly,Apartment,1685.0,2021,10,April
35.0,Female,85521.0,Married,,PhD,Self-Employed,36.084241334703535,Suburban,Premium,,598.0,9.0,Poor,Yes,Monthly,Apartment,151.0,2020,11,June
53.0,Male,638.0,Married,4.0,PhD,,25.14161910665824,Rural,Basic,,375.0,6.0,Average,No,Daily,Apartment,815.0,2024,10,March
51.0,Female,24416.0,Married,3.0,PhD,Unemployed,32.84434857151899,Suburban,Premium,,669.0,5.0,Poor,Yes,Rarely,Apartment,2032.0,2024,4,May
27.0,Female,1157.0,Married,4.0,High School,,32.08711822563054,Suburban,Basic,0.0,,6.0,Poor,Yes,Rarely,Condo,30.0,2021,18,November
49.0,Female,2695.0,Divorced,1.0,Bachelor's,Unemployed,33.5743192901545,Urban,Basic,2.0,595.0,6.0,Good,No,Weekly,House,1604.0,2023,24,June
25.0,Male,20597.0,Single,2.0,PhD,Self-Employed,51.58742868694086,Rural,Comprehensive,,508.0,7.0,Good,Yes,Daily,House,2414.0,2023,24,November
39.0,Female,35498.0,Single,3.0,Master's,Employed,22.89816306676902,Urban,Premium,1.0,825.0,9.0,Poor,Yes,Rarely,House,1231.0,2023,10,May
29.0,Male,3563.0,Divorced,0.0,Master's,Employed,30.807752929539006,Rural,Comprehensive,,635.0,3.0,Good,No,Rarely,House,250.0,2023,2,March
62.0,Female,645.0,Divorced,2.0,Bachelor's,Self-Employed,,Rural,Basic,,836.0,4.0,Average,Yes,Rarely,Condo,909.0,2020,15,December
18.0,Female,917.0,Married,0.0,High School,Unemployed,,Urban,Comprehensive,0.0,716.0,1.0,Poor,No,Daily,Condo,763.0,2024,4,January
64.0,Male,10048.0,Single,0.0,Bachelor's,Unemployed,15.773784380067788,Rural,Comprehensive,1.0,552.0,1.0,Poor,Yes,Weekly,Condo,1229.0,2023,19,May
61.0,Female,13824.0,Divorced,4.0,Bachelor's,,33.97743380296323,Rural,Premium,0.0,,2.0,Average,Yes,Weekly,Apartment,1221.0,2022,28,March
26.0,Male,15561.0,Divorced,1.0,Master's,Self-Employed,28.942307305230788,Urban,Premium,1.0,532.0,3.0,,Yes,Monthly,Apartment,2098.0,2023,6,November
51.0,Male,1024.0,Married,3.0,High School,Employed,13.343754250384576,Urban,Premium,1.0,507.0,9.0,Average,Yes,Daily,House,1445.0,2023,25,April
19.0,Female,31093.0,Single,3.0,Master's,Employed,16.826284521205476,Urban,Basic,0.0,766.0,1.0,Average,No,Daily,Condo,742.0,2019,27,December
42.0,Female,39724.0,Married,4.0,High School,Unemployed,33.82265509891907,Suburban,Comprehensive,2.0,496.0,9.0,Poor,Yes,Weekly,Apartment,50.0,2024,9,February
59.0,Female,27940.0,Divorced,4.0,Master's,Self-Employed,18.042682250886635,Rural,Comprehensive,1.0,688.0,2.0,Average,No,Daily,Condo,1260.0,2023,23,November
27.0,Male,17498.0,Divorced,3.0,High School,,26.882451010054428,Urban,Basic,0.0,712.0,9.0,Poor,Yes,Rarely,Apartment,661.0,2024,25,May
21.0,Male,91315.0,Married,,PhD,Unemployed,33.96796379780413,Suburban,Comprehensive,1.0,361.0,3.0,Poor,Yes,Weekly,Condo,1485.0,2022,8,August
19.0,Male,4055.0,Single,1.0,PhD,,18.042001687965737,Urban,Basic,3.0,463.0,2.0,Average,Yes,Monthly,Condo,772.0,2022,6,June
46.0,Female,142837.0,Single,1.0,Bachelor's,Unemployed,20.94329101001857,Suburban,Premium,1.0,454.0,1.0,Average,No,Rarely,House,919.0,2019,11,November
35.0,Female,43945.0,Single,3.0,High School,,14.987416117918922,Rural,Basic,2.0,725.0,4.0,Poor,Yes,Weekly,Condo,487.0,2024,1,July
22.0,Female,18609.0,Divorced,3.0,PhD,Unemployed,35.29086751749694,Urban,Premium,0.0,617.0,3.0,Average,No,Rarely,House,785.0,2023,5,May
42.0,Female,27707.0,Married,4.0,Master's,Self-Employed,3.571768025731117,Suburban,Premium,0.0,664.0,9.0,Good,Yes,Rarely,House,1029.0,2019,3,December
55.0,Female,93972.0,Single,0.0,PhD,,51.45588450886973,Urban,Basic,1.0,784.0,9.0,Average,No,Rarely,House,837.0,2020,24,September
33.0,Male,23897.0,Divorced,1.0,Master's,Self-Employed,39.5668920763288,Urban,Premium,,,3.0,Poor,No,Monthly,House,1532.0,2020,5,October
36.0,Male,35781.0,Divorced,0.0,PhD,Unemployed,13.682814868360374,Urban,Premium,1.0,663.0,2.0,Good,Yes,Monthly,Apartment,736.0,2022,6,November
,Male,38207.0,Divorced,3.0,PhD,Self-Employed,19.184819046939182,Rural,Comprehensive,0.0,803.0,9.0,Average,No,Daily,Apartment,1224.0,2024,12,March
44.0,Male,17491.0,Single,1.0,Bachelor's,Self-Employed,26.69220214238767,Suburban,Basic,1.0,788.0,4.0,Average,No,Weekly,Apartment,696.0,2023,8,March
22.0,Male,2760.0,Single,1.0,Bachelor's,Employed,16.722956738069566,Suburban,Basic,1.0,619.0,1.0,Average,Yes,Rarely,Apartment,1839.0,2022,10,May
59.0,Male,44660.0,Divorced,0.0,Bachelor's,Self-Employed,23.88351685911461,Suburban,Basic,0.0,696.0,3.0,Poor,No,Weekly,House,2316.0,2020,7,September
56.0,Male,34108.0,Single,1.0,Master's,Employed,10.527571700571167,Urban,Basic,1.0,749.0,8.0,Good,Yes,Weekly,Condo,703.0,2023,15,September
35.0,Male,6051.0,Single,0.0,Master's,,20.854687099514813,Suburban,Comprehensive,,538.0,7.0,Poor,Yes,Daily,Condo,981.0,2023,8,May
24.0,Female,38152.0,Single,3.0,Bachelor's,Unemployed,11.123355084841467,Rural,Basic,,673.0,9.0,Good,Yes,Monthly,Condo,441.0,2024,28,May
45.0,Male,26822.0,Divorced,2.0,Master's,,44.01592725526059,Urban,Premium,1.0,699.0,2.0,Good,No,Weekly,Apartment,2723.0,2023,29,June
20.0,Male,132598.0,Married,3.0,Master's,Self-Employed,46.78128780531264,Rural,Basic,0.0,419.0,6.0,Average,Yes,Weekly,House,1002.0,2023,12,November
48.0,Male,35706.0,Single,0.0,Bachelor's,Self-Employed,4.263629314253736,Urban,Comprehensive,1.0,374.0,8.0,Good,Yes,Monthly,House,846.0,2024,15,August
52.0,Male,114710.0,Divorced,,High School,Self-Employed,41.49681891913739,Urban,Basic,,381.0,9.0,Poor,No,Daily,Condo,938.0,2021,28,April
43.0,Female,39728.0,Divorced,0.0,Master's,,20.84800510622051,Urban,Comprehensive,,,6.0,Good,Yes,Weekly,Apartment,1152.0,2023,18,March
63.0,Female,18778.0,Married,3.0,PhD,,12.90762655339843,Suburban,Comprehensive,,532.0,7.0,Poor,Yes,Daily,House,647.0,2024,12,April
30.0,Male,4510.0,Divorced,3.0,High School,Employed,31.5396257893858,Urban,Basic,0.0,673.0,4.0,Poor,No,Daily,Condo,740.0,2019,18,December
25.0,Female,5965.0,Single,4.0,PhD,Employed,44.26188466924359,Suburban,Premium,0.0,645.0,8.0,Poor,No,Rarely,House,793.0,2021,4,February
30.0,Female,18077.0,Divorced,2.0,Master's,Unemployed,11.738314643320358,Urban,Comprehensive,0.0,647.0,2.0,Good,No,Weekly,House,2411.0,2019,12,December
